"","Facility_ID","Year","County","Operative_Procedure","Hospital_Category_RiskAdjustment","Procedure_Count","Infections_Reported","LICENSED_CERTIFIED","FAC_TYPE_DESCRIPTION","FAC_FAC_RELATIONSHIP"
"10234",240000100,"2020H1","San Bernardino","Colon surgery","Acute Care Hospital",50,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10235",240000100,"2020H1","San Bernardino","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",103,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10236",240000100,"2020H1","San Bernardino","Gallbladder surgery","Acute Care Hospital",123,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10237",240000100,"2020H1","San Bernardino","Gastric surgery","Acute Care Hospital",6,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10238",240000100,"2020H1","San Bernardino","Hip prosthesis","Acute Care Hospital",38,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10239",240000100,"2020H1","San Bernardino","Hysterectomy, abdominal","Acute Care Hospital",66,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10240",240000100,"2020H1","San Bernardino","Hysterectomy, vaginal","Acute Care Hospital",11,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10241",240000100,"2020H1","San Bernardino","Kidney surgery","Acute Care Hospital",12,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10242",240000100,"2020H1","San Bernardino","Knee prosthesis","Acute Care Hospital",10,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10243",240000100,"2020H1","San Bernardino","Laminectomy","Acute Care Hospital",13,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10244",240000100,"2020H1","San Bernardino","Open reduction of fracture","Acute Care Hospital",168,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10245",240000100,"2020H1","San Bernardino","Ovarian surgery","Acute Care Hospital",47,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10246",240000100,"2020H1","San Bernardino","Pacemaker surgery","Acute Care Hospital",16,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10247",240000100,"2020H1","San Bernardino","Rectal surgery","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10248",240000100,"2020H1","San Bernardino","Small bowel surgery","Acute Care Hospital",37,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10249",240000100,"2020H1","San Bernardino","Spinal fusion","Acute Care Hospital",30,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10250",240000100,"2020H1","San Bernardino","Spleen surgery","Acute Care Hospital",6,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10251",240000100,"2020H1","San Bernardino","Thoracic surgery","Acute Care Hospital",10,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10252",240000103,"2020H1","San Bernardino","All procedures","Acute Care Hospital",1307,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10253",240000103,"2020H1","San Bernardino","Appendix surgery","Acute Care Hospital",43,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10254",240000103,"2020H1","San Bernardino","Bile duct, liver or pancreatic surgery","Acute Care Hospital",16,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10255",240000103,"2020H1","San Bernardino","Cardiac surgery","Acute Care Hospital",38,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10256",240000103,"2020H1","San Bernardino","Cesarean section","Acute Care Hospital",138,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10257",240000103,"2020H1","San Bernardino","Colon surgery","Acute Care Hospital",45,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10258",240000103,"2020H1","San Bernardino","Coronary bypass,chest and donor incisions","Acute Care Hospital",72,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10259",240000103,"2020H1","San Bernardino","Coronary bypass,chest incision only","Acute Care Hospital",4,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10260",240000103,"2020H1","San Bernardino","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",154,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10261",240000103,"2020H1","San Bernardino","Gallbladder surgery","Acute Care Hospital",100,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10262",240000103,"2020H1","San Bernardino","Gastric surgery","Acute Care Hospital",130,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10263",240000103,"2020H1","San Bernardino","Hip prosthesis","Acute Care Hospital",31,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10264",240000103,"2020H1","San Bernardino","Hysterectomy, abdominal","Acute Care Hospital",26,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10265",240000103,"2020H1","San Bernardino","Hysterectomy, vaginal","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10266",240000103,"2020H1","San Bernardino","Kidney surgery","Acute Care Hospital",47,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10267",240000103,"2020H1","San Bernardino","Knee prosthesis","Acute Care Hospital",29,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10268",240000103,"2020H1","San Bernardino","Laminectomy","Acute Care Hospital",41,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10269",240000103,"2020H1","San Bernardino","Open reduction of fracture","Acute Care Hospital",47,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10270",240000103,"2020H1","San Bernardino","Ovarian surgery","Acute Care Hospital",27,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10271",240000103,"2020H1","San Bernardino","Pacemaker surgery","Acute Care Hospital",50,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10272",240000103,"2020H1","San Bernardino","Rectal surgery","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10273",240000103,"2020H1","San Bernardino","Small bowel surgery","Acute Care Hospital",142,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10274",240000103,"2020H1","San Bernardino","Spinal fusion","Acute Care Hospital",60,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10275",240000103,"2020H1","San Bernardino","Spleen surgery","Acute Care Hospital",4,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10276",240000103,"2020H1","San Bernardino","Thoracic surgery","Acute Care Hospital",60,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10277",240000104,"2020H1","San Bernardino","Abdominal aortic aneurysm repair","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10278",240000104,"2020H1","San Bernardino","All procedures","Acute Care Hospital",1055,4,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10279",240000104,"2020H1","San Bernardino","Appendix surgery","Acute Care Hospital",38,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10280",240000104,"2020H1","San Bernardino","Bile duct, liver or pancreatic surgery","Acute Care Hospital",8,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10281",240000104,"2020H1","San Bernardino","Cardiac surgery","Acute Care Hospital",3,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10282",240000104,"2020H1","San Bernardino","Cesarean section","Acute Care Hospital",225,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10283",240000104,"2020H1","San Bernardino","Colon surgery","Acute Care Hospital",61,2,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10284",240000104,"2020H1","San Bernardino","Coronary bypass,chest and donor incisions","Acute Care Hospital",19,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10285",240000104,"2020H1","San Bernardino","Coronary bypass,chest incision only","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10286",240000104,"2020H1","San Bernardino","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",174,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10287",240000104,"2020H1","San Bernardino","Gallbladder surgery","Acute Care Hospital",122,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10288",240000104,"2020H1","San Bernardino","Gastric surgery","Acute Care Hospital",24,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10289",240000104,"2020H1","San Bernardino","Hip prosthesis","Acute Care Hospital",35,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10290",240000104,"2020H1","San Bernardino","Hysterectomy, abdominal","Acute Care Hospital",5,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10291",240000104,"2020H1","San Bernardino","Kidney surgery","Acute Care Hospital",15,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10292",240000104,"2020H1","San Bernardino","Knee prosthesis","Acute Care Hospital",32,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10293",240000104,"2020H1","San Bernardino","Laminectomy","Acute Care Hospital",46,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10294",240000104,"2020H1","San Bernardino","Open reduction of fracture","Acute Care Hospital",53,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10295",240000104,"2020H1","San Bernardino","Ovarian surgery","Acute Care Hospital",19,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10296",240000104,"2020H1","San Bernardino","Pacemaker surgery","Acute Care Hospital",71,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10297",240000104,"2020H1","San Bernardino","Rectal surgery","Acute Care Hospital",5,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10298",240000104,"2020H1","San Bernardino","Small bowel surgery","Acute Care Hospital",21,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10299",240000104,"2020H1","San Bernardino","Spinal fusion","Acute Care Hospital",72,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10300",240000104,"2020H1","San Bernardino","Thoracic surgery","Acute Care Hospital",5,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10301",240001330,"2020H1","San Bernardino","All procedures","Acute Care Hospital",307,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10302",240001330,"2020H1","San Bernardino","Appendix surgery","Acute Care Hospital",45,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10303",240001330,"2020H1","San Bernardino","Cesarean section","Acute Care Hospital",69,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10304",240001330,"2020H1","San Bernardino","Colon surgery","Acute Care Hospital",17,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10305",240001330,"2020H1","San Bernardino","Coronary bypass,chest incision only","Acute Care Hospital",4,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10306",240001330,"2020H1","San Bernardino","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",26,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10307",240001330,"2020H1","San Bernardino","Gallbladder surgery","Acute Care Hospital",58,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10308",240001330,"2020H1","San Bernardino","Gastric surgery","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10309",240001330,"2020H1","San Bernardino","Hip prosthesis","Acute Care Hospital",26,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10310",240001330,"2020H1","San Bernardino","Hysterectomy, abdominal","Acute Care Hospital",11,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10311",240001330,"2020H1","San Bernardino","Hysterectomy, vaginal","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10312",240001330,"2020H1","San Bernardino","Kidney surgery","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10313",240001330,"2020H1","San Bernardino","Knee prosthesis","Acute Care Hospital",15,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10314",240001330,"2020H1","San Bernardino","Open reduction of fracture","Acute Care Hospital",15,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10315",240001330,"2020H1","San Bernardino","Ovarian surgery","Acute Care Hospital",7,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10316",240001330,"2020H1","San Bernardino","Small bowel surgery","Acute Care Hospital",7,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10317",240001330,"2020H1","San Bernardino","Thoracic surgery","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10318",250000006,"2020H1","Riverside","All procedures","Acute Care Hospital",697,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10319",250000006,"2020H1","Riverside","Appendix surgery","Acute Care Hospital",49,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10320",250000006,"2020H1","Riverside","Bile duct, liver or pancreatic surgery","Acute Care Hospital",5,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10321",250000006,"2020H1","Riverside","Cesarean section","Acute Care Hospital",98,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10322",250000006,"2020H1","Riverside","Colon surgery","Acute Care Hospital",36,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10323",250000006,"2020H1","Riverside","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",70,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10324",250000006,"2020H1","Riverside","Gallbladder surgery","Acute Care Hospital",99,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10325",250000006,"2020H1","Riverside","Gastric surgery","Acute Care Hospital",18,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10326",250000006,"2020H1","Riverside","Hip prosthesis","Acute Care Hospital",23,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10327",250000006,"2020H1","Riverside","Hysterectomy, abdominal","Acute Care Hospital",32,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10328",250000006,"2020H1","Riverside","Hysterectomy, vaginal","Acute Care Hospital",3,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10329",250000006,"2020H1","Riverside","Knee prosthesis","Acute Care Hospital",30,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10330",250000006,"2020H1","Riverside","Laminectomy","Acute Care Hospital",26,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10331",250000006,"2020H1","Riverside","Open reduction of fracture","Acute Care Hospital",20,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10332",250000006,"2020H1","Riverside","Ovarian surgery","Acute Care Hospital",28,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10333",250000006,"2020H1","Riverside","Rectal surgery","Acute Care Hospital",10,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10334",250000006,"2020H1","Riverside","Small bowel surgery","Acute Care Hospital",48,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10335",250000006,"2020H1","Riverside","Spinal fusion","Acute Care Hospital",84,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10336",250000006,"2020H1","Riverside","Spleen surgery","Acute Care Hospital",6,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10337",250000006,"2020H1","Riverside","Thoracic surgery","Acute Care Hospital",12,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10338",250000008,"2020H1","Riverside","Abdominal aortic aneurysm repair","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10339",250000008,"2020H1","Riverside","All procedures","Acute Care Hospital",1878,8,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10340",250000008,"2020H1","Riverside","Appendix surgery","Acute Care Hospital",61,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10341",250000008,"2020H1","Riverside","Bile duct, liver or pancreatic surgery","Acute Care Hospital",94,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10342",250000008,"2020H1","Riverside","Cardiac surgery","Acute Care Hospital",53,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10343",250000008,"2020H1","Riverside","Cesarean section","Acute Care Hospital",345,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10344",250000008,"2020H1","Riverside","Colon surgery","Acute Care Hospital",83,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10345",250000008,"2020H1","Riverside","Coronary bypass,chest and donor incisions","Acute Care Hospital",54,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10346",250000008,"2020H1","Riverside","Coronary bypass,chest incision only","Acute Care Hospital",4,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10347",250000008,"2020H1","Riverside","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",137,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10348",250000008,"2020H1","Riverside","Gallbladder surgery","Acute Care Hospital",109,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10349",250000008,"2020H1","Riverside","Gastric surgery","Acute Care Hospital",83,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10350",250000008,"2020H1","Riverside","Hip prosthesis","Acute Care Hospital",100,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10351",250000008,"2020H1","Riverside","Hysterectomy, abdominal","Acute Care Hospital",20,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10352",250000008,"2020H1","Riverside","Hysterectomy, vaginal","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10353",250000008,"2020H1","Riverside","Kidney surgery","Acute Care Hospital",4,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10354",250000008,"2020H1","Riverside","Knee prosthesis","Acute Care Hospital",33,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10355",250000008,"2020H1","Riverside","Laminectomy","Acute Care Hospital",56,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10356",250000008,"2020H1","Riverside","Open reduction of fracture","Acute Care Hospital",184,3,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10357",250000008,"2020H1","Riverside","Ovarian surgery","Acute Care Hospital",21,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10358",250000008,"2020H1","Riverside","Pacemaker surgery","Acute Care Hospital",62,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10359",250000008,"2020H1","Riverside","Rectal surgery","Acute Care Hospital",6,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10360",250000008,"2020H1","Riverside","Small bowel surgery","Acute Care Hospital",69,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10361",250000008,"2020H1","Riverside","Spinal fusion","Acute Care Hospital",79,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10362",250000008,"2020H1","Riverside","Spleen surgery","Acute Care Hospital",15,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10363",250000008,"2020H1","Riverside","Thoracic surgery","Acute Care Hospital",203,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10364",250000011,"2020H1","Riverside","Abdominal aortic aneurysm repair","Acute Care Hospital",1,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10365",250000011,"2020H1","Riverside","All procedures","Acute Care Hospital",2227,13,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10366",250000011,"2020H1","Riverside","Appendix surgery","Acute Care Hospital",118,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10367",250000011,"2020H1","Riverside","Bile duct, liver or pancreatic surgery","Acute Care Hospital",16,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10368",250000011,"2020H1","Riverside","Cardiac surgery","Acute Care Hospital",47,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10369",250000011,"2020H1","Riverside","Colon surgery","Acute Care Hospital",152,3,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10370",250000011,"2020H1","Riverside","Coronary bypass,chest and donor incisions","Acute Care Hospital",69,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10371",250000011,"2020H1","Riverside","Coronary bypass,chest incision only","Acute Care Hospital",12,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10372",250000011,"2020H1","Riverside","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",194,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10373",250000011,"2020H1","Riverside","Gallbladder surgery","Acute Care Hospital",179,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10374",250000011,"2020H1","Riverside","Gastric surgery","Acute Care Hospital",92,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10375",250000011,"2020H1","Riverside","Hip prosthesis","Acute Care Hospital",238,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10376",250000011,"2020H1","Riverside","Hysterectomy, abdominal","Acute Care Hospital",45,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10377",250000011,"2020H1","Riverside","Hysterectomy, vaginal","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10378",250000011,"2020H1","Riverside","Kidney surgery","Acute Care Hospital",42,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10379",250000011,"2020H1","Riverside","Knee prosthesis","Acute Care Hospital",39,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10380",250000011,"2020H1","Riverside","Laminectomy","Acute Care Hospital",190,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10381",250000011,"2020H1","Riverside","Open reduction of fracture","Acute Care Hospital",128,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10382",250000011,"2020H1","Riverside","Ovarian surgery","Acute Care Hospital",44,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10383",250000011,"2020H1","Riverside","Pacemaker surgery","Acute Care Hospital",79,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10384",250000011,"2020H1","Riverside","Rectal surgery","Acute Care Hospital",42,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10385",250000011,"2020H1","Riverside","Small bowel surgery","Acute Care Hospital",96,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10386",250000011,"2020H1","Riverside","Spinal fusion","Acute Care Hospital",197,1,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10387",250000011,"2020H1","Riverside","Spleen surgery","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10388",250000011,"2020H1","Riverside","Thoracic surgery","Acute Care Hospital",203,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10389",250000012,"2020H1","Riverside","All procedures","Acute Care Hospital",403,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10390",250000012,"2020H1","Riverside","Appendix surgery","Acute Care Hospital",16,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10391",250000012,"2020H1","Riverside","Bile duct, liver or pancreatic surgery","Acute Care Hospital",2,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10392",250000012,"2020H1","Riverside","Cesarean section","Acute Care Hospital",73,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10393",250000012,"2020H1","Riverside","Colon surgery","Acute Care Hospital",15,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
"10394",250000012,"2020H1","Riverside","Exploratory abdominal surgery (laparotomy)","Acute Care Hospital",26,0,"LICENSED AND CERTIFIED","GENERAL ACUTE CARE HOSPITAL","Parent"
